Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
686,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
687,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
688,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/8/2010,f,0.5134,3/30/2010,22,0,0,yes,yes,no
689,7,Hawaiian,C1E20,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.4843,3/31/2010,22,3.398113692,50.00000002,yes,yes,yes
690,7,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
691,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/10/2010,f,0.5033,4/1/2010,22,4.30105171,141.4213563,yes,yes,yes
692,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
693,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
694,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
695,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
696,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,3/10/2010,0,3/19/2010,f,0.4467,4/11/2010,23,0,0,yes,yes,no
697,7,Hawaiian,C1E21,Eastern09,2/24/2010,2/22/2010,3/6/2010,0,3/15/2010,m,0.6026,4/10/2010,26,0,0,yes,yes,no
698,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
699,7,Hawaiian,C1E21,Eastern09,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
700,7,Hawaiian,Control,Eastern09,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.5699,4/2/2010,24,0,0,yes,no,no
701,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,2/28/2010,2,3/9/2010,m,0.5096,4/2/2010,24,5.267174076,430.1162634,yes,yes,yes
702,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,3/4/2010,1,3/13/2010,m,0.467,3/31/2010,18,5.096913487,353.5533905,yes,yes,yes
703,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
704,7,Hawaiian,C1H13,Hawaiian,2/24/2010,2/22/2010,3/6/2010,2,3/15/2010,m,0.4773,4/3/2010,19,5.547160353,593.7171041,yes,yes,yes
705,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
706,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
707,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
708,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
709,7,Hawaiian,C1H13,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
710,7,Hawaiian,Control,Hawaiian,2/18/2010,2/16/2010,2/28/2010,0,3/10/2010,m,0.5466,3/29/2010,19,0,0,yes,no,no
711,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
712,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
713,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
714,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
715,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
716,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,3/4/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
717,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
718,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
719,7,Hawaiian,C1H15,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
720,7,Hawaiian,Control,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
721,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,2/28/2010,4,3/9/2010,m,0.5799,4/6/2010,28,5.138305857,370.8099245,yes,yes,yes
722,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,3/3/2010,2,3/12/2010,m,0.4888,4/2/2010,21,5.776338636,772.9812413,yes,yes,yes
723,7,Hawaiian,C1H17,Hawaiian,2/24/2010,2/22/2010,3/6/2010,0,3/14/2010,f,0.5491,4/11/2010,28,0,0,yes,yes,no
724,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
725,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
726,7,Hawaiian,C1H17,Hawaiian,2/24/2010,2/22/2010,3/6/2010,2,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
727,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
728,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,2/27/2010,0,3/8/2010,f,0.3829,3/25/2010,17,5.146131138,374.1657388,yes,yes,yes
729,7,Hawaiian,C1H17,Hawaiian,2/18/2010,2/16/2010,3/2/2010,2,3/11/2010,f,0.5702,4/2/2010,22,4.829310207,259.8076212,yes,yes,yes
730,7,Hawaiian,Control,Hawaiian,2/24/2010,2/22/2010,3/6/2010,0,3/14/2010,m,0.4354,4/5/2010,22,0,0,yes,no,no
731,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
732,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
733,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
734,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
735,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
736,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
737,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,2/28/2010,1,3/9/2010,m,0.5385,3/29/2010,20,4.176120211,122.4744871,yes,yes,yes
738,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,2/28/2010,0,3/9/2010,m,0.4681,4/5/2010,27,0,0,yes,yes,no
739,7,Hawaiian,C1H19,Hawaiian,2/18/2010,2/16/2010,2/28/2010,0,3/10/2010,f,0.5472,4/2/2010,23,0,0,yes,yes,no
740,7,Hawaiian,Control,Hawaiian,2/18/2010,2/16/2010,3/4/2010,0,3/13/2010,m,0.5956,4/7/2010,25,0,0,yes,no,no
741,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,3/3/2010,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
742,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,3/2/2010,2,3/11/2010,f,0.5098,3/19/2010,8,5.724276689,728.0109889,yes,yes,yes
743,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
744,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,2/28/2010,3,3/9/2010,m,0.5564,4/1/2010,23,4.574042849,193.6491674,yes,yes,yes
745,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
746,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
747,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
748,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,2/27/2010,0,3/8/2010,f,0.4491,4/2/2010,25,0,0,yes,yes,no
749,7,Hawaiian,C1H20,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
750,7,Hawaiian,Control,Hawaiian,2/18/2010,2/16/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
751,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.576,4/5/2010,27,0,0,yes,yes,no
752,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,3/2/2010,0,3/10/2010,m,0.6093,4/4/2010,25,4.544080453,187.0828694,yes,yes,yes
753,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,3/1/2010,0,3/10/2010,f,0.6173,4/1/2010,22,0,0,yes,yes,no
754,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,2/28/2010,3,3/9/2010,m,0.529,3/31/2010,22,0,0,yes,yes,no
755,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,3/1/2010,0,3/10/2010,f,0.5666,4/5/2010,26,4.477135731,173.2050808,yes,yes,yes
756,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.434,3/22/2010,12,0,0,yes,yes,no
757,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.6185,4/7/2010,29,4.243062865,132.2875656,yes,yes,yes
758,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,m,0.5641,4/3/2010,25,3.398113692,50.00000002,yes,yes,yes
759,8,Hawaiian,C1E14,Eastern09,2/19/2010,2/17/2010,3/2/2010,0,3/11/2010,m,0.614,4/7/2010,27,0,0,yes,yes,no
760,8,Hawaiian,Control,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/10/2010,f,0.5451,4/1/2010,22,0,0,yes,no,no
761,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,3/2/2010,0,3/11/2010,m,0.6192,4/9/2010,29,4.000043427,99.99999997,yes,yes,yes
762,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,3/1/2010,0,3/10/2010,m,0.6285,4/10/2010,31,3.398113692,50.00000002,yes,yes,yes
763,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,3/1/2010,0,3/10/2010,f,0.5072,4/6/2010,27,0,0,yes,yes,no
764,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/8/2010,f,0.5075,3/31/2010,23,0,0,yes,yes,no
765,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.4897,3/31/2010,21,0,0,yes,yes,no
766,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.56,4/6/2010,27,3.699056855,70.71067816,yes,yes,yes
767,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,3/2/2010,0,3/11/2010,f,0.5767,4/3/2010,23,3.875119165,86.60254033,yes,yes,yes
768,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.6082,4/3/2010,24,0,0,yes,yes,no
769,8,Hawaiian,C1E17,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,m,0.6225,4/7/2010,28,0,0,yes,yes,no
770,8,Hawaiian,Control,Eastern09,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.5815,4/5/2010,26,0,0,yes,no,no
771,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,3/2/2010,1,3/11/2010,m,0.6015,4/8/2010,28,4.544080453,187.0828694,yes,yes,yes
772,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,3/3/2010,0,3/11/2010,f,0.5721,4/7/2010,27,0,0,yes,yes,no
773,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
774,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,2/28/2010,0,3/10/2010,f,0.5688,4/2/2010,23,0,0,yes,yes,no
775,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
776,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,3/3/2010,1,3/11/2010,f,0.4907,3/27/2010,16,5.273003588,433.0127017,yes,yes,yes
777,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
778,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
779,8,Hawaiian,C1E18,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.5147,4/7/2010,27,3.875119165,86.60254033,yes,yes,yes
780,8,Hawaiian,Control,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
781,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,f,0.3885,3/31/2010,20,3.398113692,50.00000002,yes,yes,yes
782,8,Hawaiian,C1E20,Eastern09,2/21/2010,2/19/2010,3/3/2010,0,3/12/2010,m,0.4943,3/30/2010,18,0,0,yes,yes,no
783,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,f,0.5015,4/6/2010,26,3.875119165,86.60254033,yes,yes,yes
784,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
785,8,Hawaiian,C1E20,Eastern09,2/24/2010,2/22/2010,3/6/2010,0,3/15/2010,f,0.5859,4/11/2010,27,0,0,yes,yes,no
786,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/3/2010,1,3/12/2010,m,0.4549,3/30/2010,18,4.39795738,158.113883,yes,yes,yes
787,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/10/2010,f,0.5254,4/1/2010,22,4.096944755,111.8033989,yes,yes,yes
788,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/4/2010,0,3/12/2010,f,0.443,4/10/2010,29,4.243062865,132.2875656,yes,yes,yes
789,8,Hawaiian,C1E20,Eastern09,2/20/2010,2/18/2010,3/3/2010,1,3/12/2010,m,0.4959,4/2/2010,21,4.511896724,180.2775638,yes,yes,yes
790,8,Hawaiian,Control,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/10/2010,f,0.5108,4/5/2010,26,0,0,yes,no,no
791,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.6612,4/6/2010,26,3.699056855,70.71067816,yes,yes,yes
792,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/1/2010,0,3/10/2010,f,0.5588,4/3/2010,24,0,0,yes,yes,no
793,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/1/2010,0,3/10/2010,m,0.4357,3/28/2010,18,0,0,yes,yes,no
794,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.6242,4/9/2010,29,4.30105171,141.4213563,yes,yes,yes
795,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/3/2010,0,3/11/2010,f,0.6231,4/3/2010,23,4.176120211,122.4744871,yes,yes,yes
796,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/2/2010,1,3/11/2010,m,0.5655,4/1/2010,21,4.477135731,173.2050808,yes,yes,yes
797,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/4/2010,0,3/13/2010,m,0.5986,4/11/2010,29,4.243062865,132.2875656,yes,yes,yes
798,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.5761,4/3/2010,23,4.096944755,111.8033989,yes,yes,yes
799,8,Hawaiian,C1E21,Eastern09,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,f,0.6229,4/3/2010,23,0,0,yes,yes,no
800,8,Hawaiian,Control,Eastern09,2/24/2010,2/22/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
801,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,3/2/2010,2,3/11/2010,m,0.5901,3/29/2010,18,4.860343997,269.2582404,yes,yes,yes
802,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.669,4/8/2010,29,4.439348486,165.8312395,yes,yes,yes
803,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,NA,3,3/9/2010,m,0.3961,3/24/2010,15,4.845104244,264.5751311,yes,yes,yes
804,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,3/3/2010,3,3/12/2010,f,0.5448,4/1/2010,20,5.653213479,670.8203933,yes,yes,yes
805,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,3/2/2010,2,3/11/2010,f,0.5662,4/3/2010,23,4.574042849,193.6491674,yes,yes,yes
806,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,f,0.5613,4/3/2010,24,5.210856038,403.1128875,yes,yes,yes
807,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.5309,3/28/2010,19,4.966146428,304.1381266,yes,yes,yes
808,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/9/2010,f,0.565,4/1/2010,23,4.759675398,239.7915763,yes,yes,yes
809,8,Hawaiian,C1H13,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,f,0.603,4/2/2010,23,4.98900907,312.2498999,yes,yes,yes
810,8,Hawaiian,Control,Hawaiian,2/19/2010,2/17/2010,3/2/2010,0,3/10/2010,f,0.656,4/6/2010,27,0,0,yes,no,no
811,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,3/2/2010,1,3/11/2010,f,0.5174,4/1/2010,21,4.69897869,223.6067977,yes,yes,yes
812,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,3,3/10/2010,m,0.5929,3/31/2010,21,5.431365373,519.6152425,yes,yes,yes
813,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,m,0.4525,3/24/2010,14,4.628399149,206.1552814,yes,yes,yes
814,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/10/2010,m,0.5871,4/1/2010,22,4.477135731,173.2050808,yes,yes,yes
815,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,1,3/10/2010,m,0.6279,4/7/2010,28,5.000004343,316.227766,yes,yes,yes
816,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.544,4/6/2010,27,4.39795738,158.113883,yes,yes,yes
817,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,3/2/2010,0,3/11/2010,f,0.4872,3/30/2010,19,5.041396633,331.6624789,yes,yes,yes
818,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,2/28/2010,3,3/10/2010,m,0.5617,3/20/2010,10,6.377488565,1544.34452,yes,yes,yes
819,8,Hawaiian,C1H15,Hawaiian,2/19/2010,2/17/2010,3/3/2010,3,3/12/2010,m,0.523,3/31/2010,19,5.261265248,427.200187,yes,yes,yes
820,8,Hawaiian,Control,Hawaiian,2/19/2010,2/17/2010,2/28/2010,0,3/10/2010,f,0.6344,4/5/2010,26,0,0,yes,no,no
821,8,Hawaiian,C1H17,Hawaiian,2/19/2010,2/17/2010,2/28/2010,2,3/8/2010,f,0.5459,3/31/2010,23,5.070041563,342.7827301,yes,yes,yes
822,8,Hawaiian,C1H17,Hawaiian,2/19/2010,2/17/2010,3/3/2010,1,3/12/2010,m,0.4605,4/3/2010,22,4.096944755,111.8033989,yes,yes,yes
823,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/2/2010,2,3/11/2010,f,0.5543,3/31/2010,20,5.658012351,674.536878,yes,yes,yes
824,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/3/2010,0,3/11/2010,f,0.5665,4/10/2010,30,4.439348486,165.8312395,yes,yes,yes
825,8,Hawaiian,C1H17,Hawaiian,2/24/2010,2/22/2010,3/6/2010,2,3/15/2010,f,0.5403,4/2/2010,18,5.556303707,599.9999999,yes,yes,yes
826,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/2/2010,2,3/11/2010,m,0.4703,3/28/2010,17,5.010728102,320.1562117,yes,yes,yes
827,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/6/2010,1,3/14/2010,m,0.6705,4/9/2010,26,5.088139634,350,yes,yes,yes
828,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/2/2010,2,3/11/2010,m,0.5687,4/2/2010,22,4.829310207,259.8076212,yes,yes,yes
829,8,Hawaiian,C1H17,Hawaiian,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,m,0.5369,4/7/2010,27,0,0,yes,yes,no
830,8,Hawaiian,Control,Hawaiian,2/20/2010,2/18/2010,3/3/2010,0,3/12/2010,f,0.6158,3/13/2010,1,0,0,yes,no,no
831,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/3/2010,3,3/12/2010,m,0.4969,3/26/2010,14,5.031412504,327.8719261,yes,yes,yes
832,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/2/2010,2,3/10/2010,f,0.4369,3/23/2010,13,5.4353681,522.0153252,yes,yes,yes
833,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/3/2010,2,3/12/2010,f,0.4135,3/24/2010,12,4.812920038,254.9509757,yes,yes,yes
834,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,f,0.5421,4/2/2010,22,4.653222165,212.1320344,yes,yes,yes
835,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
836,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/2/2010,0,3/10/2010,f,0.5549,4/2/2010,23,4.243062865,132.2875656,yes,yes,yes
837,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/6/2010,4,3/15/2010,m,0.4619,3/27/2010,12,5.525046103,578.7918448,yes,yes,yes
838,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/4/2010,3,3/13/2010,m,0.5573,3/21/2010,8,5.957847112,952.6279439,yes,yes,yes
839,8,Hawaiian,C1H19,Hawaiian,2/20/2010,2/18/2010,3/8/2010,3,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
840,8,Hawaiian,Control,Hawaiian,2/20/2010,2/18/2010,3/2/2010,0,3/11/2010,f,0.552,4/3/2010,23,0,0,yes,no,no
841,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,3/2/2010,2,3/11/2010,f,0.4305,3/28/2010,17,4.829310207,259.8076212,yes,yes,yes
842,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
843,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
844,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,3/2/2010,3,3/11/2010,m,0.5853,3/27/2010,16,5.501745097,563.4713832,yes,yes,yes
845,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,3/2/2010,3,3/10/2010,f,0.4433,3/25/2010,15,5.28443299,438.7482194,yes,yes,yes
846,8,Hawaiian,C1H20,Hawaiian,2/20/2010,2/18/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
847,8,Hawaiian,C1H20,Hawaiian,2/21/2010,2/19/2010,3/6/2010,0,3/15/2010,f,0.3983,3/31/2010,16,0,0,yes,yes,no
848,8,Hawaiian,C1H20,Hawaiian,2/21/2010,2/19/2010,3/2/2010,1,3/11/2010,f,0.5662,4/2/2010,22,4.096944755,111.8033989,yes,yes,yes
849,8,Hawaiian,C1H20,Hawaiian,2/21/2010,2/19/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
850,8,Hawaiian,Control,Hawaiian,2/21/2010,2/19/2010,3/5/2010,0,3/13/2010,m,0.5332,4/11/2010,29,0,0,yes,no,no
851,9,Hawaiian,C1E14,Eastern09,2/23/2010,2/21/2010,3/8/2010,0,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
852,9,Hawaiian,C1E14,Eastern09,2/25/2010,2/23/2010,3/7/2010,0,3/16/2010,m,0.7166,4/11/2010,26,3.699056855,70.71067816,yes,yes,yes
853,9,Hawaiian,C1E14,Eastern09,2/25/2010,2/23/2010,3/8/2010,0,3/17/2010,m,0.6615,4/9/2010,23,0,0,yes,yes,no
854,9,Hawaiian,C1E14,Eastern09,2/25/2010,2/23/2010,3/10/2010,0,3/19/2010,m,0.6731,4/8/2010,20,0,0,yes,yes,no
855,9,Hawaiian,C1E14,Eastern09,3/3/2010,3/1/2010,3/12/2010,0,3/21/2010,f,0.5917,4/11/2010,21,0,0,yes,yes,no
856,9,Hawaiian,C1E14,Eastern09,3/4/2010,3/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
